"samp_date","site_id","plant_name","arth_Class","arth_order","arth_family","arth_genus_subgenus","individual_count"
"2005-03-23 00:00:00","V181","Bauhinia variegata  ","Hexapoda","Hymenoptera","Braconidae: Aphidiinae","",1
"2005-03-14 00:00:00","V191","Encelia farinosa  ","Hexapoda","Diptera","","",1
"2005-03-14 00:00:00","V191","Sphaeralcea cf. ambigua","Hexapoda","Homoptera","Aphididae","",5
"2005-03-14 00:00:00","V191","Lycium berlandieri  ","Hexapoda","Homoptera","Psyllidae","",1
"2005-03-14 00:00:00","V191","Encelia farinosa  ","Hexapoda","Thysanoptera","Thripidae","",16
"2005-03-14 00:00:00","V191","Encelia farinosa  ","Hexapoda","Thysanoptera","Aeolothripidae","",2
"2005-03-14 00:00:00","V191","Sphaeralcea cf. ambigua","Hexapoda","Hymenoptera","Scelionidae","",1
"2005-03-14 00:00:00","V191","Sphaeralcea cf. ambigua","Hexapoda","Thysanoptera","Aeolothripidae","",55
"2005-03-14 00:00:00","V191","Encelia farinosa  ","Hexapoda","Homoptera","Aphididae","",12
"2005-03-14 00:00:00","V191","Sphaeralcea cf. ambigua","Hexapoda","Hemiptera","Miridae ","Calocoris",1
"2005-03-14 00:00:00","V191","Lycium berlandieri  ","Hexapoda","Homoptera","Aphididae","",6
"2005-03-14 00:00:00","V191","Encelia farinosa  ","","Coccoidea","","",1
"2005-03-14 00:00:00","V191","Lycium berlandieri  ","Hexapoda","Hemiptera","Miridae","",1
"2005-03-25 00:00:00","V201","Ambrosia deltoidea  ","Hexapoda","Diptera","Cecidomyiidae"," ",2
"2005-03-25 00:00:00","V201","Ambrosia deltoidea  ","Hexapoda","Homoptera","Cicadellidae","",3
"2005-03-25 00:00:00","V201","Ambrosia deltoidea  ","Hexapoda","Homoptera","Aphididae","",5
"2005-03-25 00:00:00","V201","Ambrosia deltoidea  ","","Lepidoptera","Geometridae","",1
"2005-03-25 00:00:00","V201","Ambrosia deltoidea  ","Hexapoda","Thysanoptera","","",8
"2005-03-25 00:00:00","V201","Ambrosia deltoidea  ","Hexapoda","Homoptera","Cicadellidae","",3
"2005-03-25 00:00:00","V201","Ambrosia deltoidea  ","Hexapoda","Homoptera","Aphididae","",1
"2005-03-25 00:00:00","V201","Larrea tridentata  ","Hexapoda","Thysanoptera","","",5
"2005-03-25 00:00:00","V201","Larrea tridentata  ","Hexapoda","Homoptera","Aphididae","",4
"2005-03-25 00:00:00","V201","Ambrosia deltoidea  ","Arachnida","Acari","","",23
"2005-03-25 00:00:00","V201","Ambrosia deltoidea  ","Hexapoda","Diptera","Chloropidae"," ",1
"2005-03-25 00:00:00","V201","Ambrosia deltoidea  ","Hexapoda","Thysanoptera","","",5
"2005-05-06 00:00:00","V211","Nerium oleander  ","Hexapoda","Hemiptera","Lygaeidae","",1
"2005-05-06 00:00:00","V211","Prosopis velutina  ","Hexapoda","Coleoptera","Coccinellidae","",4
"2005-05-06 00:00:00","V211","Prosopis velutina  ","Hexapoda","Coleoptera","Chrysomelidae","",1
"2005-05-06 00:00:00","V211","Nerium oleander  ","Hexapoda","Thysanoptera","","",10
"2005-05-06 00:00:00","V211","Bougainvillea spectabilis  ","Hexapoda","Homoptera","Cicadellidae","",1
"2005-05-06 00:00:00","V211","Prosopis velutina  ","Hexapoda","Hemiptera","Miridae","",2
"2005-05-06 00:00:00","V211","Bougainvillea spectabilis  ","Hexapoda","Hemiptera","Lygaeidae","",1
"2005-05-06 00:00:00","V211","Nerium oleander  ","Hexapoda","Hemiptera","Anthocoridae","",2
"2005-05-06 00:00:00","V211","Nerium oleander  ","Hexapoda","Hemiptera","Reduviidae","",1
"2005-03-01 00:00:00","V71","Larrea tridentata  ","Hexapoda","Homoptera","Aphididae","",2
"2005-03-01 00:00:00","V71","Lycium fremontii  ","Hexapoda","Hymenoptera","Mymaridae"," ",1
"2005-04-27 00:00:00","V91","Larrea tridentata  ","Hexapoda","Thysanoptera","","",3
"2005-04-27 00:00:00","V91","Larrea tridentata  ","Arachnida","Acari","","",1
"2005-04-27 00:00:00","V91","Ambrosia deltoidea  ","Hexapoda","Thysanoptera","","",8
"2005-04-27 00:00:00","V91","Larrea tridentata  ","Hexapoda","Psocoptera","","",1
"2005-04-27 00:00:00","V91","Larrea tridentata  ","Hexapoda","Hemiptera","Miridae","",1
"2005-05-16 00:00:00","W111","Parkinsonia praecox","Arachnida","Araneida","Philodromidae","",1
"2005-05-16 00:00:00","W111","Prosopis juliflora var. velutina (Woot.) Sarg.","Hexapoda","Hymenoptera","Formicidae","",1
"2005-05-16 00:00:00","W111","Prosopis juliflora var. velutina (Woot.) Sarg.","Hexapoda","Hemiptera","Lygaeidae","",1
"2005-05-16 00:00:00","W111","Prosopis juliflora var. velutina (Woot.) Sarg.","Hexapoda","Hemiptera","Miridae","",1
"2005-05-16 00:00:00","W111","Sphaeralcea cf. emoryi","Hexapoda","Hemiptera","Miridae","",1
"2005-03-07 00:00:00","W121","Ficus nitida","Hexapoda","Homoptera","Aphididae","",2
"2005-03-07 00:00:00","W121","Ficus nitida","Hexapoda","Diptera","Sciaridae","",1
"2005-03-07 00:00:00","W121","Schinus molle  ","Hexapoda","Homoptera","Aphididae","",1
"2005-03-07 00:00:00","W121","Schinus molle  ","Hexapoda","Hemiptera","Miridae","",1
"2005-03-07 00:00:00","W121","Schinus molle  ","Hexapoda","Diptera","Sciaridae","",1
"2005-03-07 00:00:00","W121","Lantana  ","Hexapoda","Diptera","Chironomidae","",1
"2005-03-07 00:00:00","W121","Lantana  ","Hexapoda","Homoptera","Aphididae","",1
"2005-03-07 00:00:00","W121","Ficus nitida","Hexapoda","Hymenoptera","Agaonidae","",1
"2005-03-07 00:00:00","W121","Schinus molle  ","Hexapoda","Neuroptera","Chrysopidae","",1
"2005-03-07 00:00:00","W121","Lantana  ","Hexapoda","Homoptera","Aleyrodidae"," ",2
"2005-03-07 00:00:00","W121","Schinus molle  ","Hexapoda","Diptera","Cecidomyiidae"," ",1
"2005-03-02 00:00:00","W131","Encelia farinosa  ","Hexapoda","Diptera","Chironomidae","",2
"2005-03-02 00:00:00","W131","Encelia farinosa  ","Hexapoda","Hymenoptera","","",1
"2005-03-02 00:00:00","W131","Encelia farinosa  ","Hexapoda","Homoptera","Aphididae","",24
"2005-03-02 00:00:00","W131","Acacia farnesiana  ","Hexapoda","Homoptera","Cicadellidae","",1
"2005-03-02 00:00:00","W131","Encelia farinosa  ","Hexapoda","Thysanoptera","","",2
"2005-03-02 00:00:00","W131","Encelia farinosa  ","Hexapoda","Coleoptera","Curculionidae","",2
"2005-03-02 00:00:00","W131","Encelia farinosa  ","Hexapoda","Diptera","Tephritidae","Trupanea",1
"2005-03-02 00:00:00","W131","Acacia farnesiana  ","Hexapoda","Thysanoptera","","",1
"2005-04-21 00:00:00","W141","Caesalpinia pulcherrima  ","Hexapoda","Thysanoptera","","",1
"2005-04-21 00:00:00","W141","Bougainvillea spectabilis  ","Hexapoda","Homoptera","Cicadellidae","",2
"2005-04-21 00:00:00","W141","Bougainvillea spectabilis  ","Hexapoda","Diptera","Chloropidae"," ",1
"2005-04-21 00:00:00","W141","Caesalpinia pulcherrima  ","","Araneae","Theridiidae","",1
"2005-04-21 00:00:00","W141","Bougainvillea spectabilis  ","Hexapoda","Neuroptera","Chrysopidae","",1
"2005-04-21 00:00:00","W141","Bougainvillea spectabilis  ","Hexapoda","Thysanoptera","","",3
"2005-05-16 00:00:00","W151","Larrea tridentata  ","Hexapoda","Hemiptera","Reduviidae","",2
"2005-05-16 00:00:00","W151","Larrea tridentata  ","Hexapoda","Hemiptera","Miridae","",2
"2005-05-16 00:00:00","W151","Larrea tridentata  ","Hexapoda","Coleoptera","Chrysomelidae","",1
"2005-05-16 00:00:00","W151","Larrea tridentata  ","Arachnida","Araneida","Philodromidae","",1
"2005-05-16 00:00:00","W151","Larrea tridentata  ","Hexapoda","Homoptera","Cicadellidae","",1
"2005-05-16 00:00:00","W151","Larrea tridentata  ","Hexapoda","Hemiptera","Reduviidae","",1
"2005-05-16 00:00:00","W151","Larrea tridentata  ","","Lepidoptera","Geometridae","",1
"2005-05-16 00:00:00","W151","Larrea tridentata  ","Hexapoda","Hemiptera","Pentatomidae","",2
"2005-05-16 00:00:00","W151","Larrea tridentata  ","Hexapoda","Chrysopidae","Neuroptera","",2
"2005-05-16 00:00:00","W151","Larrea tridentata  ","","Lepidoptera","Geometridae","",1
"2005-04-11 00:00:00","W161","Bougainvillea spectabilis  ","Hexapoda","Homoptera","Cicadellidae","",1
"2005-04-11 00:00:00","W161","Bougainvillea spectabilis  ","Hexapoda","Homoptera","Aphididae","",4
"2005-04-11 00:00:00","W161","Citrus  ","Hexapoda","Thysanoptera","","",6
"2005-04-11 00:00:00","W161","Leucophyllum frutescens  ","Hexapoda","Diptera","Tephritidae","",1
"2005-04-11 00:00:00","W161","Citrus  ","Hexapoda","Homoptera","Cicadellidae","",1
"2005-04-11 00:00:00","W171","Nerium oleander  ","","Araneae","Thomisidae","",1
"2005-04-11 00:00:00","W171","Olea europaea  ","Hexapoda","Hymenoptera","Formicidae","Brachymyrmex",2
"2005-04-11 00:00:00","W171","Nerium oleander  ","Hexapoda","Diptera","Sciaridae","",1
"2005-04-11 00:00:00","W171","Nerium oleander  ","Hexapoda","Thysanoptera","","",19
"2005-04-11 00:00:00","W171","Olea europaea  ","Hexapoda","Diptera","Chloropidae"," ",1
"2005-04-11 00:00:00","W171","Olea europaea  ","Hexapoda","Hemiptera","Miridae","",1
"2005-04-11 00:00:00","W171","Nerium oleander  ","Hexapoda","Thysanoptera","","",19
"2005-04-11 00:00:00","W171","Olea europaea  ","Hexapoda","Thysanoptera","","",6
"2005-05-03 00:00:00","W181","Bougainvillea spectabilis  ","Hexapoda","Thysanoptera","","",2
"2005-05-03 00:00:00","W181","Bougainvillea spectabilis  ","Arachnida","Acari","","",1
"2005-05-03 00:00:00","W181","Bougainvillea spectabilis  ","Hexapoda","Psocoptera","","",1
"2005-05-03 00:00:00","W181","Bougainvillea spectabilis  ","Hexapoda","Thysanoptera","","",12
"2005-05-03 00:00:00","W181","Bougainvillea spectabilis  ","Hexapoda","Homoptera","Cicadellidae","",1
"2005-05-03 00:00:00","W181","Bougainvillea spectabilis  ","Hexapoda","Diptera","Chironomidae","",1
"2005-05-03 00:00:00","W181","Bougainvillea spectabilis  ","Hexapoda","Diptera","Sciaridae","",1
"2005-03-14 00:00:00","W191","Encelia farinosa  ","Hexapoda","Homoptera","Cicadellidae","",1
"2005-03-14 00:00:00","W191","Encelia farinosa  ","Arachnida","Acari","","",50
"2005-03-14 00:00:00","W191","Encelia farinosa  ","Hexapoda","Diptera","","",2
"2005-03-14 00:00:00","W191","Encelia farinosa  ","Hexapoda","Homoptera","Aphididae","",18
"2005-03-14 00:00:00","W191","Encelia farinosa  ","Hexapoda","Thysanoptera","","",5
"2005-03-14 00:00:00","W191","Encelia farinosa  ","","Lepidoptera","Geometridae","",1
"2005-03-14 00:00:00","W191","Prosopis juliflora  ","Hexapoda","Homoptera","Aphididae","",1
"2005-03-14 00:00:00","W191","Ambrosia deltoidea  ","Hexapoda","Thysanoptera","","",1
"2005-03-14 00:00:00","W191","Encelia farinosa  ","Hexapoda","Hymenoptera","Pteromalidae","",1
"2005-03-14 00:00:00","W191","Prosopis juliflora  ","","Lepidoptera","Geometridae","",1
"2005-03-14 00:00:00","W191","Ambrosia deltoidea  ","Hexapoda","Homoptera","Aphididae","",4
"2005-03-14 00:00:00","W191","Encelia farinosa  ","Hexapoda","Hemiptera","Tingidae","Corythucha",13
"2005-02-25 00:00:00","W201","Prosopis  ","Arachnida","Acari","","",1
"2005-02-25 00:00:00","W201","Bougainvillea  ","Hexapoda","Homoptera","Aleyrodidae"," ",1
"2005-02-25 00:00:00","W201","Prosopis  ","Hexapoda","Diptera","Sciaridae","",1
"2005-02-25 00:00:00","W201","Acacia stenophylla  ","Hexapoda","Diptera","Sciaridae","",1
"2005-02-25 00:00:00","W201","Bougainvillea  ","Hexapoda","Diptera","Sciaridae","",1
"2005-02-25 00:00:00","W201","Prosopis  ","Hexapoda","Diptera","Chironomidae","",3
"2005-02-28 00:00:00","W211","Fraxinus  ","Hexapoda","Neuroptera","Chrysopidae","",2
"2005-02-28 00:00:00","W211","Fraxinus  ","Hexapoda","Hymenoptera","Halictidae","",1
"2005-02-28 00:00:00","W211","Fraxinus  ","Hexapoda","Homoptera","Aphididae","",2
"2005-02-28 00:00:00","W211","Fraxinus  ","Hexapoda","Homoptera","Aphididae","",2
"2005-02-28 00:00:00","W211","Fraxinus  ","Hexapoda","Homoptera","Aleyrodidae"," ",1
"2005-02-28 00:00:00","W211","Fraxinus  ","Hexapoda","Hymenoptera","Formicidae","Brachymyrmex",3
"2005-03-08 00:00:00","W61","Ambrosia deltoidea  ","Hexapoda","Thysanoptera","","",1
"2005-03-08 00:00:00","W61","Encelia farinosa  ","Arachnida","Acari","","",1
"2005-03-08 00:00:00","W61","Ambrosia deltoidea  ","Hexapoda","Hemiptera","Nabidae","",1
"2005-03-08 00:00:00","W61","Simmondsia chinensis  ","Hexapoda","Neuroptera","Chrysopidae","",1
"2005-03-08 00:00:00","W61","Ambrosia deltoidea  ","Hexapoda","Hymenoptera","Trichogrammatidae","",1
"2005-03-08 00:00:00","W61","Simmondsia chinensis  ","Hexapoda","Hymenoptera","Mymaridae"," ",1
"2005-03-08 00:00:00","W61","Encelia farinosa  ","","Homoptera","Megaspillidae","",1
"2005-03-08 00:00:00","W61","Ambrosia deltoidea  ","Arachnida","Acari","","",7
"2005-03-08 00:00:00","W61","Ambrosia deltoidea  ","Hexapoda","Homoptera","Cicadellidae","",8
"2005-03-08 00:00:00","W61","Encelia farinosa  ","Hexapoda","Thysanoptera","","",11
"2005-03-08 00:00:00","W61","Encelia farinosa  ","Hexapoda","Homoptera","Aphididae","",9
"2005-03-08 00:00:00","W61","Encelia farinosa  ","Hexapoda","Homoptera","Cicadellidae","",6
"2005-03-08 00:00:00","W61","Encelia farinosa  ","","Coccoidea","","",1
"2005-03-08 00:00:00","W61","Ambrosia deltoidea  ","Hexapoda","Hymenoptera","Torymidae","",1
"2005-03-08 00:00:00","W61","Ambrosia deltoidea  ","Hexapoda","Hemiptera","Miridae","",10
"2005-03-08 00:00:00","W61","Simmondsia chinensis  ","Hexapoda","Thysanoptera","","",2
"2005-03-08 00:00:00","W61","Ambrosia deltoidea  ","Hexapoda","Homoptera","Aphididae","",1
"2005-03-03 00:00:00","W91","Larrea tridentata  ","Hexapoda","Homoptera","Membracidae","",1
"2005-03-03 00:00:00","W91","Larrea tridentata  ","Hexapoda","Thysanoptera","","",2
"2005-03-03 00:00:00","W91","Lycium cf. fremontii","Hexapoda","Homoptera","Aphididae","",1
"2005-03-03 00:00:00","W91","Lycium cf. fremontii","Hexapoda","Thysanoptera","","",1
"2005-03-03 00:00:00","W91","Larrea tridentata  ","Hexapoda","Hemiptera","Miridae","",1
"2005-03-03 00:00:00","W91","Larrea tridentata  ","Hexapoda","Psocoptera","","",2
"2005-06-14 00:00:00","X111","Ambrosia deltoidea  ","Hexapoda","Coleoptera","Chrysomelidae","Exema",1
"2005-06-14 00:00:00","X111","Ambrosia deltoidea  ","Hexapoda","Hemiptera","Lygaeidae","Nysius",4
"2005-06-14 00:00:00","X111","Ambrosia deltoidea  ","Hexapoda","Hemiptera","Lygaeidae","",1
"2005-03-28 00:00:00","X121","Citrus x paradisi  ","Hexapoda","Homoptera","Aphididae","",3
"2005-03-28 00:00:00","X121","Citrus x paradisi  ","Hexapoda","Hymenoptera","Braconidae","",4
"2005-03-28 00:00:00","X121","Bougainvillea spectabilis  ","Hexapoda","Collembola","","",1
"2005-03-28 00:00:00","X121","Citrus x paradisi  ","Hexapoda","Thysanoptera","","",6
"2005-03-28 00:00:00","X121","Bougainvillea spectabilis  ","Arachnida","Acari","","",3
"2005-03-28 00:00:00","X121","Bougainvillea spectabilis  ","Hexapoda","Homoptera","Aphididae","",4
"2005-05-16 00:00:00","X131","Larrea tridentata  ","Hexapoda","Chrysopidae","Neuroptera","",1
"2005-05-16 00:00:00","X131","Larrea tridentata  ","","Hemiptera","Anthocoridae","",2
"2005-05-16 00:00:00","X131","Larrea tridentata  ","Hexapoda","Homoptera","Cicadellidae","",1
"2005-05-16 00:00:00","X131","Larrea tridentata  ","","Lepidoptera","Geometridae","",1
"2005-05-16 00:00:00","X131","Larrea tridentata  ","Arachnida","Acari","","",2
"2005-05-16 00:00:00","X131","Prosopis juliflora var. velutina (Woot.) Sarg.","Hexapoda","Diptera","Syrphidae"," ",1
"2005-05-16 00:00:00","X131","Prosopis juliflora var. velutina (Woot.) Sarg.","Arachnida","Araneida","Mimetidae","",1
"2005-05-16 00:00:00","X131","Prosopis juliflora var. velutina (Woot.) Sarg.","Hexapoda","Neuroptera","Chrysopidae","",3
"2005-05-16 00:00:00","X131","Prosopis juliflora var. velutina (Woot.) Sarg.","Hexapoda","Hemiptera","Miridae","",4
"2005-05-16 00:00:00","X131","Larrea tridentata  ","Arachnida","Araneida","Salticidae","",1
"2005-05-16 00:00:00","X131","Larrea tridentata  ","Hexapoda","Hemiptera","Miridae","",3
"2005-05-16 00:00:00","X131","Larrea tridentata  ","Hexapoda","Hemiptera","Lygaeidae","",2
"2005-05-16 00:00:00","X131","Prosopis juliflora var. velutina (Woot.) Sarg.","Hexapoda","Psocoptera","","",1
"2005-04-21 00:00:00","X141","Larrea tridentata  ","","Lepidoptera","Geometridae","",1
"2005-04-21 00:00:00","X141","Encelia farinosa  ","Hexapoda","Hemiptera","Anthocoridae","",4
"2005-04-21 00:00:00","X141","Encelia farinosa  ","Arachnida","Acari","","",1
"2005-04-21 00:00:00","X141","Encelia farinosa  ","Hexapoda","Chrysopidae","Neuroptera","",1
"2005-04-21 00:00:00","X141","Encelia farinosa  ","","Araneae","Thomisidae","",1
"2005-04-21 00:00:00","X141","Encelia farinosa  ","Hexapoda","Coleoptera","Melyridae","",8
"2005-04-21 00:00:00","X141","Larrea tridentata  ","Hexapoda","Hemiptera","Anthocoridae","",2
"2005-04-21 00:00:00","X141","Encelia farinosa  ","Hexapoda","Thysanoptera","","",41
"2005-04-21 00:00:00","X141","Encelia farinosa  ","","Lepidoptera","Geometridae","",1
"2005-04-21 00:00:00","X141","Larrea tridentata  ","Arachnida","Acari","","",2
"2005-04-21 00:00:00","X141","Larrea tridentata  ","Hexapoda","Coleoptera","Melyridae","",2
"2005-04-21 00:00:00","X141","Encelia farinosa  ","Hexapoda","Thysanoptera","","",103
"2005-04-21 00:00:00","X141","Encelia farinosa  ","","Lepidoptera","Geometridae","",2
"2005-04-21 00:00:00","X141","Encelia farinosa  ","Hexapoda","Hemiptera","Anthocoridae","",1
"2005-04-21 00:00:00","X141","Encelia farinosa  ","Hexapoda","Hemiptera","Nabidae","",1
"2005-04-21 00:00:00","X141","Larrea tridentata  ","Hexapoda","Thysanoptera","","",85
"2005-04-21 00:00:00","X141","Encelia farinosa  ","Hexapoda","Chrysopidae","Neuroptera","",1
"2005-03-24 00:00:00","X151","Encelia farinosa  ","Arachnida","Acari","","",1
"2005-03-24 00:00:00","X151","Larrea tridentata  ","Hexapoda","Homoptera","Aphididae","",6
"2005-03-24 00:00:00","X151","Encelia farinosa  ","Hexapoda","Diptera","Empididae","",1
"2005-03-24 00:00:00","X151","Viguiera deltoidea  ","Hexapoda","Homoptera","Cicadellidae","Empoasca",1
"2005-03-24 00:00:00","X151","Encelia farinosa  ","Hexapoda","Diptera","Tephritidae","",2
"2005-03-24 00:00:00","X151","Viguiera deltoidea  ","Hexapoda","Thysanoptera","Thripidae","",1
"2005-03-24 00:00:00","X151","Encelia farinosa  ","Hexapoda","Homoptera","Aphididae","",3
"2005-03-24 00:00:00","X151","Encelia farinosa  ","Hexapoda","Homoptera","Cicadellidae","",1
"2005-03-24 00:00:00","X151","Viguiera deltoidea  ","Hexapoda","Homoptera","Aphididae","",1
"2005-05-10 00:00:00","X161","Nerium oleander  ","Hexapoda","Diptera","Chironomidae","",1
"2005-05-10 00:00:00","X161","Nerium oleander  ","Hexapoda","Thysanoptera","","",5
"2005-05-10 00:00:00","X161","Nerium oleander  ","Hexapoda","Hemiptera","Anthocoridae","",1
"2005-05-10 00:00:00","X161","Nerium oleander  ","Hexapoda","Hemiptera","Lygaeidae","Nysius",1
"2005-05-10 00:00:00","X161","Nerium oleander  ","Arachnida","Araneida","Dictynidae","",1
"2005-05-10 00:00:00","X161","Nerium oleander  ","Hexapoda","Neuroptera","Chrysopidae","",2
"2005-05-10 00:00:00","X161","Nerium oleander  ","Hexapoda","Chrysopidae","Neuroptera","",1
"2005-05-10 00:00:00","X161","Nerium oleander  ","Arachnida","Araneida","Dictynidae","",1
"2005-05-10 00:00:00","X161","Nerium oleander  ","Hexapoda","Hemiptera","Miridae","",1
"2005-05-10 00:00:00","X161","Nerium oleander  ","Hexapoda","Thysanoptera","","",18
"2005-05-10 00:00:00","X161","Nerium oleander  ","Hexapoda","Hemiptera","Anthocoridae","",1
"2005-03-17 00:00:00","X171","Morus alba  ","Hexapoda","Thysanoptera","","",9
"2005-03-17 00:00:00","X171","Pinus halepensis  ","Hexapoda","Homoptera","Aphididae","",15
"2005-03-17 00:00:00","X171","Morus alba  ","Hexapoda","Homoptera","Aphididae","",5
"2005-05-13 00:00:00","X181","Olea europaea  ","Hexapoda","Homoptera","Aphididae","",1
"2005-05-13 00:00:00","X181","Vitex agnuscastus  ","Hexapoda","Thysanoptera","","",12
"2005-05-13 00:00:00","X181","Vitex agnuscastus  ","Hexapoda","Chrysopidae","Neuroptera","",1
"2005-05-13 00:00:00","X181","Vitex agnuscastus  ","Hexapoda","Hemiptera","Anthocoridae","",1
"2005-05-13 00:00:00","X181","Vitex agnuscastus  ","Hexapoda","Homoptera","Cicadellidae","",1
"2005-05-10 00:00:00","X191","Ulmus parvifolia  ","Hexapoda","Homoptera","Cicadellidae","",1
"2005-05-10 00:00:00","X191","Ulmus parvifolia  ","Hexapoda","Diptera","Simuliidae"," ",1
